regular_train_reward,ga_guided_train_reward,regular_test_reward,ga_guided_test_reward
84.86911519957933,28.317501779483553,55.1914421319661,55.241904720001386
152.8309985252049,19.893109823641804,22.74387630592525,22.964951843652045
154.1019268786144,73.13503038513335,225.8632292883596,217.45747163160036
18.942498233721665,115.87004910258763,109.18761859952119,108.90255127212465
86.36986768596536,37.67383059590949,25.263903635062444,25.15360227132033
45.87792854161206,65.25497019361704,81.31571428557106,80.96711522529097
36.810949435560595,52.75442898379769,174.99000079330952,170.71590048588558
62.48078919508912,71.76181979398883,124.3328363099645,125.09466221607317
51.129005577070174,30.407755937305115,95.15002042531252,96.29884317178195
47.23422582696785,27.36743586730948,126.49860072676177,124.89450064865103
23.908502456838225,190.86848168480648,38.16857455845977,37.6755322754527
87.31231287590448,146.752140567835,106.83081273968017,108.44143703054178
82.03325455578144,54.81893158311662,23.45791043670402,23.351225282171452
33.031234740006,104.34152776194865,103.91127035120705,105.38407781535888
87.53235586244142,189.02654119557167,74.22887192249699,75.83444111459423
76.19009645556369,90.39786674970165,42.18823454469591,42.45180546588676
43.55430487861973,109.45271828941739,51.6660291052052,52.10590806386182
92.59348668322954,104.27844424099858,221.6892288177092,210.8789680809018
92.04369049434794,21.789156244886957,23.22298094355588,23.34444607106052
150.3937503664927,22.385227752358297,37.17093475034373,37.16193668573278
33.16446446406699,43.88732540685578,164.8063496815521,168.5465757517653
96.16161368926116,69.03506090118864,37.58557925630387,37.51554190002175
75.67228661647184,86.38474988299063,44.06634694703449,44.67710383627897
130.18094207684078,40.10519016652372,69.72492443684035,70.69529700659467
42.677608594192755,106.91827474552956,173.65280385937552,167.61959284010834
95.5517116552374,189.51496592893307,48.923984028094004,48.24875285699778
154.43102692239248,143.9727111737634,72.80622617840172,74.23341420447292
52.7359991771997,104.60239471280106,47.24018828843347,46.6769002195398
154.56013543184454,43.441835596705715,21.51568171590644,21.786153182024965
70.06834574905157,188.55209550029383,51.888666913905084,52.72625051882049
80.8072175223117,152.27356981003672,57.7195767709466,57.899494465348724
30.154234017656545,40.610823195971996,25.678036712605234,26.206521934391212
71.5524895169198,181.96371703867814,70.31093245336048,71.2587226278867
48.452863821088314,192.89981379314696,221.84733844846667,210.83745729885288
117.43394969435417,19.441376355302797,49.107273545115234,49.259304340988066
49.25627155509481,95.28668438902513,121.75336914320961,124.7777205617032
126.3005203255166,81.54039426056326,49.33982149675895,48.89879838982811
22.62211916416388,55.03067584587494,45.45777789593205,45.293962923994016
120.64863932048972,68.60190914408946,34.44919818601399,34.229298651993346
33.87540833827662,98.87085990659816,54.63844229170761,54.961736673402285
32.02965434140982,192.7578634920837,36.14562378224421,36.15497205992715
145.70064456361644,143.10413683096172,48.92215201592074,48.031576076041546
66.44627576493366,112.96059785116645,38.51107698207065,38.20122400150013
32.345173701905466,41.41141896967713,94.96049632076647,95.49179679068011
133.89609342603006,36.88979755754351,60.15885264371115,60.31016739859419
35.44193936314766,53.60998292892769,44.06510823957471,44.39024407877882
156.77704898500772,84.30910881852186,128.66151498215277,127.13233690073773
95.50851463596497,43.86495561175287,60.453865852810665,59.63448662862277
36.54704364232263,150.01766714457244,221.99344172743866,212.4487245942763
84.99865923900553,105.00645187150809,107.85019725563549,107.44188651815551
40.060591896160055,21.054094187968158,46.85426787782434,46.918227933926346
80.7839696864496,31.791251077911415,49.44909185091666,49.410497895112826
55.234872277657,20.810083072073034,131.13089902630432,133.6122983151083
56.2169007442497,34.566574873268664,35.77179674098627,35.506492488099965
74.59323022500713,88.48235423887543,22.66113199600147,22.812574526457137
30.990427738424582,67.36863831014692,51.68909830450356,52.28126874281095
98.3258493819619,90.25762515444568,105.68713582588768,107.77634635686714
51.705315488195744,38.608933502767364,180.17123275160156,178.53641110505572
63.27890004880948,54.20043753551699,23.184155491929236,23.10337744704748
30.879845677522038,74.17467908245179,108.05151056926616,107.83581575023858
22.542595254448077,191.18112137445698,51.47395333349772,52.40476270899193
17.040949718897007,86.18921983176055,180.0523795799751,175.31312402620966
90.51522075148779,64.48443295818134,60.07224483834528,60.05158772858532
68.8299053849034,62.71940457193558,219.11409022651287,209.21451118745463
44.42305076827626,108.16926124220441,215.64560717230674,216.5659223586464
56.53676146198312,47.08505071733217,119.84612682308025,122.7603091223805
81.73969285219427,18.93096048663675,25.48237240009414,25.07460603536995
23.317992728670745,153.69715352278962,32.32288521088505,33.1765203124851
84.68904975622785,71.0851764742376,73.62725157965862,74.5278110856883
91.85711770167654,150.156926500802,42.034243229665314,42.46545257988913
19.878262561584034,193.3886537316561,124.48883780833509,121.70471162698664
36.297664351451616,105.42184880110447,118.07854923410565,118.75597058836263
90.25468978639165,58.72674726096219,101.03990552791367,102.42614931973597
96.72703465671155,19.03631778377306,131.5610858743982,133.31710300843713
20.746232737986265,18.151082866320564,126.4215380246574,123.90199884389283
34.93646838595413,189.04091936841235,106.21546909225144,107.22177763255607
121.78717584770486,19.129530614260556,49.753859722049,49.12994436603502
92.76242211815392,62.13658402845756,42.02058426152275,42.341334230157216
57.31153412115536,117.8978287988955,47.307299890928604,47.70059902664
30.11002169280601,28.08389971243677,32.57968288940569,32.61346751402079
59.38256434691908,36.00269592472931,56.41226378046322,55.939786522935854
31.30859219255685,40.284521887248786,22.70867743568815,22.59373486070083
53.60286374586755,75.83051767346107,47.283243331352814,46.76911548199715
57.10227385988902,35.168249845587255,115.92009587237912,118.95766502000471
66.64153470382787,48.88261800309859,179.29054002935234,177.26524127434692
21.392424251486986,92.7185332893526,44.6783751369708,44.06254656012885
18.17188089071751,156.5792535662159,212.6278467989963,217.352172816816
98.36341013479748,19.46921332889793,122.45781092148513,123.01544380934175
27.2825609952751,35.03821120007479,23.432302579253015,23.345866765276064
39.729293229004924,28.639989511062726,56.32588125577203,56.572652828500445
27.015621350496403,21.444042023189038,25.348061010079732,25.685785224052623
44.86980950153285,190.04972027477052,32.133875916991286,33.07982847012854
165.11217219005712,58.406928460101454,54.97438739743414,55.44847329878768
45.25257101659516,31.910340475949706,181.62373585533635,176.72707872881398
150.70574790013862,80.88692145637548,38.99057001523287,38.562023141191695
67.29262893863041,29.22102488322027,123.95880734411654,125.35067103248491
