episode,Regular_reward_mean_5seed_raw,Regular_reward_mean_5seed_smoothed_roll100,GA-guided_reward_mean_5seed_raw,GA-guided_reward_mean_5seed_smoothed_roll100,PSO-guided_reward_mean_5seed_raw,PSO-guided_reward_mean_5seed_smoothed_roll100
3148,96.236257,131.953574,99.666712,140.158266,99.868482,140.414078
3149,123.471303,132.095358,128.772370,140.354082,127.191741,140.595151
3150,148.728008,132.074080,161.301405,140.378064,161.906979,140.630362
3151,161.064375,132.295364,174.254273,140.561269,173.299051,140.814897
3152,169.697444,131.521533,178.884085,139.712180,178.552796,139.974672
3153,180.208350,130.538193,193.582361,138.663394,193.347905,138.934001
3154,73.535680,129.400683,78.603899,137.411286,78.640553,137.676258
3155,73.788491,129.843306,77.278114,137.855600,78.423979,138.131233
3156,89.883852,130.456169,93.623466,138.531011,94.655431,138.815169
3157,173.276378,131.081986,187.617176,139.208345,188.969967,139.502309
3158,189.385083,130.246800,207.043922,138.277034,205.278380,138.555668
3159,190.484034,129.907843,203.796392,137.890305,204.098782,138.189002
3160,97.061868,128.828097,103.174469,136.722434,102.801471,137.012807
3161,139.598808,129.046966,149.385903,136.942645,148.772368,137.248346
3162,149.959328,129.037463,161.506651,136.906243,162.049344,137.200772
3163,140.164008,128.673031,148.504689,136.495539,149.109685,136.776060
3164,63.379871,128.846937,65.458683,136.727361,66.294679,136.981690
3165,147.353071,129.912918,156.211769,137.839376,153.847173,138.090323
3166,85.822459,130.392869,91.778263,138.338028,91.123357,138.626090
3167,143.408793,131.157118,152.884840,139.113983,153.235508,139.405263
3168,159.963554,130.626014,170.250916,138.545449,169.775042,138.829341
3169,118.370888,129.965041,127.734622,137.845958,126.261180,138.133845
3170,70.453427,130.125375,72.972027,138.006870,74.155999,138.303697
3171,61.759709,130.797282,63.933713,138.746984,63.384602,139.030697
3172,123.812190,131.442494,128.370431,139.432748,128.988495,139.724296
3173,96.013723,131.492470,102.559243,139.495573,103.327357,139.794710
3174,98.517513,132.152351,102.896536,140.159926,103.898357,140.471290
3175,129.130464,133.584580,139.786244,141.727272,139.660660,142.038278
3176,120.634345,133.940402,129.570897,142.106459,130.048060,142.416279
3177,152.629014,134.432688,159.214123,142.613413,160.366887,142.935688
3178,225.368651,134.902068,242.711946,143.129897,244.798686,143.442895
3179,81.455755,134.483715,85.783543,142.673005,86.364814,142.966332
3180,83.592170,135.173756,86.483765,143.405537,85.644818,143.707943
3181,101.184280,135.823471,105.549750,144.149485,104.898062,144.452628
3182,138.328040,136.611310,147.615811,145.009400,147.261921,145.308400
3183,88.597672,136.044307,93.023995,144.381081,92.938699,144.679703
3184,63.481808,136.480322,66.638771,144.883904,67.601112,145.171848
3185,50.064142,136.515902,53.015267,144.919360,52.869193,145.204230
3186,127.117865,137.526492,134.312956,145.981096,134.473775,146.283290
3187,67.566982,137.758755,70.731980,146.245221,70.691316,146.542104
3188,128.684617,138.773985,137.149567,147.314569,136.348149,147.602195
3189,159.730717,139.132849,169.248096,147.729232,170.058058,148.028011
3190,192.774312,140.132205,207.071738,148.823640,207.545188,149.121269
3191,105.122061,138.985605,109.673943,147.569502,110.710580,147.863497
3192,114.925340,139.738260,119.808165,148.417773,118.697113,148.716379
3193,86.661476,140.199171,92.108923,148.906723,92.118275,149.227824
3194,136.240955,141.017783,142.215164,149.763247,141.927599,150.083135
3195,54.297560,141.081900,56.228322,149.840513,55.980449,150.152018
3196,106.652567,141.538254,115.286662,150.319829,114.546865,150.624753
3197,126.315693,142.552181,131.169731,151.392002,131.476302,151.710164
3198,124.370003,142.857960,132.011150,151.753323,132.503516,152.069319
3199,113.179097,143.111262,120.539621,152.039299,121.249597,152.343030
3200,140.906653,143.171586,149.171462,152.087092,149.209510,152.387528
3201,96.263654,142.986005,102.602637,151.887733,103.393938,152.188059
3202,192.773138,143.509577,203.159084,152.459655,202.917293,152.752264
3203,197.543413,143.670840,209.336016,152.665627,211.420638,152.956452
3204,163.064395,143.268374,172.870589,152.281453,174.222881,152.549206
3205,230.460752,143.665207,246.280104,152.741815,247.788640,152.971303
3206,144.266574,143.776100,156.075863,152.898415,158.684799,153.120837
3207,124.730959,143.395549,133.530577,152.466099,134.220329,152.659006
3208,122.875248,144.130591,128.930486,153.241779,129.202793,153.423335
3209,181.421996,143.279270,192.761130,152.342886,192.091393,152.520748
3210,150.218562,142.927597,163.529600,151.954861,163.163281,152.134050
3211,56.704419,142.228774,58.700975,151.169333,59.623106,151.351362
3212,194.301586,143.202011,209.585452,152.230238,209.524540,152.400998
3213,236.910569,142.293253,252.125418,151.219959,250.927851,151.387147
3214,119.783713,141.337689,126.165187,150.206216,125.926133,150.389469
3215,83.405925,140.934373,87.230076,149.780910,87.552001,149.967977
3216,84.990598,141.443331,89.657892,150.346306,90.124839,150.523402
3217,130.760497,142.270090,137.620400,151.224640,139.443619,151.408777
3218,140.680395,141.975111,148.560877,150.926060,149.061523,151.094203
3219,76.153395,141.555516,78.890652,150.509924,79.923952,150.669998
3220,110.257814,141.838922,116.574459,150.828860,117.523734,150.978798
3221,80.015266,141.605761,86.357174,150.568159,86.220742,150.701845
3222,113.593746,141.717885,121.394140,150.662456,120.794214,150.811331
3223,258.378369,142.371829,275.304438,151.334081,275.744310,151.488840
3224,81.689805,140.463768,84.723356,149.278325,85.237016,149.422329
3225,101.811567,141.347102,105.573487,150.279828,106.746458,150.414908
3226,72.796259,142.163314,76.962573,151.220769,77.542901,151.343683
3227,164.522610,142.860049,175.271684,151.956154,176.040295,152.070016
3228,167.928122,142.896039,177.236981,151.985497,177.297364,152.090936
3229,94.354947,143.727010,97.464162,152.880039,98.333358,153.003697
3230,213.816319,144.222981,226.115437,153.440428,229.213753,153.557404
3231,80.444060,142.639993,84.231490,151.770861,85.192878,151.861624
3232,137.486434,143.033511,144.663681,152.210173,144.495658,152.277085
3233,100.211385,143.998321,104.726092,153.305445,105.283137,153.376053
3234,84.089608,144.266823,89.223136,153.602783,89.161265,153.657899
3235,261.265410,145.249558,282.232287,154.643758,283.217531,154.701237
3236,186.549582,143.477930,198.871789,152.729711,199.796054,152.753168
3237,190.566528,142.334065,203.287592,151.497522,202.997619,151.498651
3238,192.759673,142.011100,206.240144,151.139742,206.082478,151.160788
3239,167.531190,142.179311,174.908231,151.339010,174.345441,151.377766
3240,147.420571,141.532427,161.574010,150.690132,161.987534,150.720077
3241,140.939489,140.927812,148.468570,149.984647,149.976304,149.996698
3242,135.427982,140.814358,143.061229,149.862499,143.286697,149.861157
3243,124.849764,140.300686,131.023002,149.334283,131.094263,149.337171
3244,113.459336,140.592859,123.137741,149.667381,122.827031,149.670643
3245,173.764154,140.173926,185.049405,149.186251,183.360220,149.198729
3246,216.452832,139.485875,232.611109,148.468782,232.592195,148.498357
3247,171.254098,139.227777,183.757643,148.178719,184.555972,148.207904
3248,110.414607,139.188374,119.248350,148.112140,117.975707,148.143610
3249,121.343584,140.169674,131.170532,149.124839,130.712895,149.173974
3250,170.856325,141.306957,179.621891,150.326868,180.360510,150.372977
3251,83.681351,141.095375,89.345373,150.115308,89.276490,150.147088
3252,71.363363,141.091534,74.005504,150.105297,74.485741,150.141672
3253,66.457410,141.671725,68.371606,150.721067,67.573627,150.752566
3254,117.797962,142.327610,123.035249,151.435786,124.138021,151.464058
3255,135.074745,142.615936,144.819210,151.762492,146.817550,151.780557
3256,152.465640,142.552864,161.356845,151.647589,163.369477,151.666191
3257,89.757700,142.449924,94.486091,151.555695,94.305860,151.535028
3258,155.489465,142.320342,168.371075,151.421179,168.611712,151.398687
3259,82.509362,141.922877,87.009259,150.975671,86.479327,150.949489
3260,118.948781,142.656902,125.195563,151.746833,126.355387,151.724785
3261,138.648562,142.766708,145.745699,151.879918,144.014902,151.839354
3262,113.516087,142.839137,120.436240,152.017433,119.578173,151.987977
3263,157.554663,143.785740,171.686964,153.032179,169.672692,153.010546
3264,169.977881,143.714388,176.660104,152.921190,177.158014,152.907377
3265,195.348184,143.588454,206.077038,152.829922,207.423895,152.811107
3266,162.247425,142.480219,169.373733,151.664002,169.040648,151.629598
3267,90.298320,142.221438,96.031401,151.406254,95.643284,151.376420
3268,93.866283,142.064305,100.301869,151.225811,100.225435,151.205129
3269,134.404296,142.821006,143.825858,152.020165,143.246349,151.996437
3270,137.644105,142.166582,146.983375,151.319973,146.856042,151.304848
3271,126.280887,142.275263,132.510148,151.443610,132.744487,151.413402
3272,128.809781,142.070706,134.652884,151.233322,136.029850,151.203044
3273,162.001904,142.188048,168.994563,151.380352,170.985380,151.339590
3274,241.740396,142.332012,259.631138,151.589419,260.597175,151.508257
3275,164.712673,140.752209,177.704916,149.860678,177.460746,149.751490
3276,169.862938,139.802431,180.266310,148.825330,181.988932,148.718150
3277,199.566956,140.132568,210.862551,149.168144,211.087659,149.047954
3278,183.533415,139.008099,197.022700,147.979342,197.142320,147.861801
3279,150.459804,138.569823,159.036736,147.537977,160.525986,147.407494
3280,148.563731,139.012951,160.878583,148.031511,160.113311,147.894572
3281,179.968127,138.908367,191.541218,147.883015,190.475243,147.750204
3282,81.627725,137.958301,84.783930,146.862705,84.392166,146.732618
3283,132.199189,138.070824,143.306297,146.996136,142.153275,146.869106
3284,67.039779,137.956868,70.184392,146.839090,70.839258,146.728643
3285,151.123230,139.289272,159.188881,148.285616,160.775203,148.166676
3286,150.344142,138.688341,160.725481,147.653776,160.355232,147.513605
3287,169.089939,138.852374,177.666785,147.842171,176.700379,147.707860
3288,164.571036,137.955155,178.615842,146.908685,178.929706,146.793553
3289,259.666342,137.437332,278.688854,146.329996,279.383888,146.222985
3290,78.114264,136.213298,81.657951,144.982024,81.768040,144.874989
3291,180.387620,136.471030,194.501030,145.264361,195.998769,145.158682
3292,161.016401,135.857723,168.703234,144.586280,169.841623,144.467304
3293,168.522669,136.452160,177.761276,145.219643,177.649357,145.112142
3294,142.652652,135.872435,149.941796,144.599456,148.815862,144.505427
3295,99.933023,136.092854,104.159912,144.851235,103.253972,144.764223
3296,208.045213,137.053101,222.503985,145.896974,223.087911,145.828006
3297,156.893620,135.779183,167.301833,144.521951,167.391873,144.442274
3298,149.700198,135.927974,160.608749,144.685277,159.874536,144.623305
3299,119.211507,135.950042,125.318868,144.679186,125.699461,144.634045
3300,122.348504,135.693596,129.235575,144.411963,129.262550,144.368423
3301,148.620865,135.963273,159.794876,144.718222,159.814501,144.672142
3302,208.899412,135.488786,223.756235,144.187015,223.336064,144.158080
3303,157.296875,134.808342,170.918667,143.463232,170.696094,143.431967
3304,202.747720,134.219510,218.906786,142.795048,216.432578,142.772476
3305,241.549996,133.119181,261.940103,141.578656,262.742019,141.579792
3306,106.211463,132.796343,112.844208,141.193047,112.501700,141.198434
3307,198.235193,133.095129,211.098608,141.508272,210.653253,141.534038
3308,37.743089,132.270850,39.041211,140.620600,38.944070,140.650378
3309,146.254757,132.628943,153.958585,141.007354,153.421547,141.032019
3310,80.336220,132.412377,84.976851,140.787441,84.894527,140.809390
3311,154.028125,132.542065,164.791458,140.928375,164.586699,140.944054
3312,103.425831,132.662007,108.557534,141.075511,108.139394,141.086086
3313,141.354183,132.709297,150.751080,141.145567,151.160076,141.161964
3314,79.452088,132.688600,83.634597,141.153023,83.776969,141.181580
3315,134.301750,133.842282,143.769659,142.393057,143.094431,142.434362
3316,167.666495,133.524003,177.491359,142.081942,178.662423,142.143646
3317,101.262591,133.394627,107.762402,141.944896,107.986177,141.996167
3318,98.720861,134.910999,106.947201,143.602677,106.640978,143.623598
3319,104.493999,135.079463,110.784330,143.768423,110.803990,143.802996
3320,86.941754,135.031257,90.504291,143.719258,89.828410,143.746610
3321,91.227609,135.864878,95.786940,144.656920,97.169395,144.673450
3322,178.988199,136.432464,188.556654,145.285911,188.545104,145.290736
3323,67.572249,135.203150,69.728743,143.982768,69.093218,143.988272
3324,170.023184,136.088581,184.873741,144.946560,184.494891,144.956648
3325,183.432816,135.062180,199.667511,143.797047,199.623999,143.812581
3326,142.469675,134.369246,150.501093,143.010556,150.176196,143.039608
3327,168.121630,133.853944,178.206006,142.474138,178.132277,142.508399
3328,251.025208,134.467344,266.691133,143.144040,268.573437,143.189347
3329,143.952106,132.669770,153.503098,141.231426,153.704041,141.256727
3330,55.517544,132.614746,59.158785,141.188489,59.635788,141.207608
3331,119.795800,134.049414,128.162699,142.709660,126.739001,142.701556
3332,233.967401,135.120395,254.190802,143.834012,254.392410,143.851624
3333,127.061627,134.458118,134.459973,143.114854,133.467788,143.132396
3334,182.363097,134.349434,193.320559,143.032164,193.494995,143.058157
3335,84.102655,133.605802,90.827625,142.230227,88.410654,142.262141
3336,72.163029,134.990765,75.652903,143.698242,74.344390,143.762383
3337,158.270089,134.890683,167.509577,143.589856,169.211251,143.671384
3338,209.580752,134.825252,226.166968,143.517389,227.780294,143.591592
3339,102.842728,134.019180,110.020363,142.620623,108.576611,142.679145
3340,86.959075,134.206152,91.025586,142.814252,89.649600,142.896361
3341,129.594090,134.310957,136.253722,142.899347,136.422239,142.993060
3342,84.060809,134.662723,90.239604,143.287803,90.888094,143.365588
3343,154.067066,135.418745,164.332876,144.097033,164.441401,144.186973
3344,71.566078,135.187268,75.024725,143.839413,75.635602,143.938558
3345,104.959033,135.524674,113.302445,144.205017,113.323089,144.297952
3346,190.643030,135.821769,203.604811,144.513006,203.546878,144.591819
3347,167.313751,135.016871,177.099800,143.634164,178.126546,143.715817
3348,208.544651,134.777525,220.518207,143.394313,221.012114,143.458815
3349,235.071918,134.031746,251.373489,142.608988,250.613249,142.680851
3350,149.698072,133.261892,158.465888,141.774459,157.771577,141.876010
3351,83.297303,133.319308,88.344190,141.817335,88.734881,141.927111
3352,129.382423,133.539037,135.582583,142.045981,135.575099,142.144322
3353,132.045877,133.391939,139.843498,141.924917,138.722879,142.032445
3354,146.630561,134.391440,155.705820,143.009334,155.787960,143.113203
3355,128.767562,134.568960,133.328913,143.222299,135.380911,143.325052
3356,142.171678,134.528235,152.167455,143.227247,150.253210,143.306092
3357,76.799451,134.271831,81.034478,142.917201,80.671703,143.012060
3358,115.742988,134.799057,123.820327,143.490332,123.691921,143.597766
3359,155.911901,135.543358,164.125435,144.312680,164.008978,144.422646
3360,129.929303,135.646812,138.503998,144.452690,137.812241,144.576119
3361,145.891497,135.826296,159.497272,144.686751,158.877234,144.806341
3362,208.176360,135.829279,221.910769,144.642285,221.835002,144.773798
3363,150.419446,134.431646,160.588075,143.141063,159.355791,143.270638
3364,157.384499,133.643249,167.533300,142.294037,167.531079,142.426124
3365,84.524741,133.201284,89.485077,141.820567,89.273014,141.947634
3366,136.369326,133.246395,143.598946,141.861067,143.722841,141.989548
3367,74.584982,134.618627,77.987041,143.366803,78.514187,143.514350
3368,169.536384,135.467806,179.737260,144.272581,179.356144,144.424660
3369,68.961862,134.835507,73.806740,143.623297,74.087474,143.759871
3370,148.512248,134.900728,159.347007,143.669724,157.711507,143.795318
3371,105.825196,135.499443,111.481345,144.341848,111.708653,144.471416
3372,140.544013,135.595845,149.355945,144.446691,149.684480,144.577491
3373,176.398250,134.697336,189.901263,143.487174,187.852031,143.618233
3374,83.760073,133.893979,86.757038,142.602622,84.920483,142.760853
3375,69.734934,134.125622,74.170084,142.863287,74.126722,143.053501
3376,202.876629,134.533550,214.547704,143.322514,214.969366,143.511881
3377,87.120072,135.313372,91.982385,144.220810,92.472400,144.407554
3378,139.705736,135.583270,152.886152,144.532684,151.711622,144.706165
3379,194.772689,134.668809,208.390184,143.513565,209.233783,143.701900
3380,138.105297,134.196718,146.028953,143.026369,145.676488,143.207553
3381,84.961556,133.787017,89.510196,142.590416,88.716608,142.772218
3382,92.879951,134.186474,98.127096,143.011823,98.040986,143.195186
3383,120.803591,133.873056,127.601640,142.674612,128.107001,142.855419
3384,200.280173,134.864363,214.837055,143.754926,214.642493,143.950505
3385,91.030177,135.192590,96.004821,144.131063,95.468124,144.320009
3386,166.747444,135.462052,179.565015,144.413590,179.780780,144.609337
3387,79.368048,135.514552,84.318158,144.446703,85.269686,144.657812
3388,112.788765,136.235564,120.746986,145.198346,121.872848,145.411799
3389,137.262854,136.490698,143.891631,145.463416,144.584331,145.655359
3390,103.887557,136.298673,109.891690,145.280256,110.137319,145.463917
3391,119.056912,136.891564,126.692877,145.927243,126.860914,146.118899
3392,220.460073,137.506063,232.039527,146.631635,234.325461,146.821662
3393,110.550112,136.596346,115.742563,145.719167,116.977832,145.884144
3394,164.694578,136.346003,175.119688,145.447569,174.695512,145.605915
3395,195.957758,136.090611,208.733861,145.194524,209.632241,145.358860
3396,80.653436,135.550432,85.001711,144.621417,84.514736,144.778282
3397,171.772667,135.397614,183.634394,144.439434,185.494983,144.600307
3398,151.906966,134.811199,159.999693,143.816950,160.948473,143.970599
3399,93.566909,134.426612,98.596497,143.421175,99.137309,143.565026
3400,149.316214,134.919138,159.861531,143.981144,159.634420,144.125254
3401,101.172157,135.272136,106.674113,144.380854,108.408369,144.540595
3402,140.855084,135.135051,151.377952,144.218847,150.724713,144.370316
3403,98.413647,136.023244,104.100326,145.181974,104.746974,145.355718
3404,92.714843,136.992868,97.267543,146.232161,97.164203,146.391286
3405,209.266130,137.175634,223.379236,146.446677,224.606234,146.612491
3406,136.090137,135.773652,144.366624,144.937255,146.062059,145.090344
3407,115.807301,135.545622,122.331472,144.705540,122.287240,144.836180
3408,73.552386,136.370072,77.716572,145.640954,77.108166,145.776751
3409,124.598135,137.723410,131.967339,147.149973,131.158735,147.292832
3410,93.305007,137.674627,99.070205,147.127239,98.360860,147.286243
3411,166.022299,138.482082,179.505034,148.015361,178.789888,148.175491
3412,108.154832,138.868885,115.563154,148.430016,115.727241,148.592357
3413,139.284547,139.749868,151.496672,149.377112,153.121688,149.563165
3414,194.820202,139.618928,207.637981,149.222022,209.055187,149.398485
3415,102.473920,139.097661,112.658193,148.673246,114.022801,148.842744
3416,154.728857,139.815698,163.786761,149.405049,163.914520,149.564017
3417,252.899805,139.927755,273.540523,149.556984,270.729287,149.704096
3418,115.567241,138.889963,123.521753,148.432318,124.580738,148.605452
3419,99.673396,138.867384,105.867874,148.397874,105.165444,148.575632
3420,170.303850,139.511960,184.270523,149.125478,182.512374,149.302295
3421,147.986197,139.431459,158.686027,149.033945,158.897983,149.232195
3422,56.056853,139.693862,58.242372,149.307237,58.298688,149.515871
3423,156.115318,141.098391,166.107852,150.859245,165.930871,151.061461
3424,67.383090,141.101780,69.922456,150.865723,70.088133,151.074717
3425,114.139454,141.336079,121.018476,151.129649,122.326707,151.334177
3426,90.939430,141.231933,96.859302,151.028091,97.055320,151.212011
3427,229.461651,141.572709,245.196160,151.392024,246.227089,151.575713
3428,71.267823,139.939601,75.429727,149.636013,75.311440,149.810144
3429,138.449674,140.789000,149.209418,150.580169,148.792177,150.756196
3430,198.984310,140.112721,211.275904,149.832910,209.030540,150.012697
3431,226.893962,139.697310,240.597885,149.393291,241.745827,149.597423
3432,167.739703,139.004858,182.274958,148.673155,182.469554,148.882072
3433,116.193260,139.558805,126.190972,149.253021,126.043936,149.455101
3434,107.999863,139.691664,113.126906,149.369282,113.893349,149.582272
3435,222.598905,140.457989,237.629132,150.249369,238.434898,150.457195
3436,62.154852,138.667841,64.814251,148.316020,65.244436,148.514553
3437,151.726986,139.227735,160.262864,148.895313,161.232084,149.095499
3438,128.973566,139.670851,136.490389,149.391555,136.535603,149.592194
3439,121.539959,139.307398,129.383260,149.011263,130.298244,149.205028
3440,97.439498,139.653144,99.535105,149.385817,99.319455,149.568744
3441,164.770740,140.166886,175.099362,149.969923,173.675065,150.163468
3442,159.662991,140.394926,171.162601,150.247963,173.026578,150.465769
3443,130.919352,139.490422,138.570823,149.254672,139.599941,149.453000
3444,105.306664,139.997821,111.585180,149.830252,111.574959,150.013953
3445,134.668621,140.244729,144.101316,150.118625,142.709811,150.296558
3446,110.153199,139.809673,115.720584,149.644997,115.946707,149.827211
3447,143.379095,139.917169,153.114723,149.780175,152.426277,149.959960
3448,133.966842,140.330505,141.985727,150.221982,143.215748,150.425470
3449,158.086484,140.382675,167.920564,150.296745,170.129169,150.493414
3450,155.439672,139.473125,162.753489,149.330559,162.881602,149.502735
3451,105.270177,139.814311,111.208816,149.746973,110.456048,149.927612
3452,114.672607,139.502275,123.476150,149.405778,124.387374,149.602800
3453,231.996014,138.929952,248.285157,148.778114,246.798703,148.967855
3454,164.382525,138.214888,177.002321,148.026436,176.972870,148.223858
3455,124.695068,137.600277,133.823794,147.338297,133.484861,147.526722
3456,116.531341,138.544631,121.162849,148.364978,120.850017,148.558081
3457,129.522036,138.994521,138.347561,148.884366,139.242309,149.077738
3458,190.173111,139.433763,206.055135,149.385161,206.179951,149.559472
3459,166.257240,138.792347,178.126392,148.653308,179.356289,148.816899
3460,147.877762,138.527123,161.910092,148.350922,160.834400,148.504757
3461,146.189737,138.531792,155.050702,148.336688,155.622928,148.497803
3462,68.413091,138.286561,71.788533,148.089769,71.519063,148.251560
3463,71.579725,138.894733,75.885537,148.741358,74.904321,148.918152
3464,113.187986,138.949489,120.186256,148.801654,119.682139,148.993573
3465,89.035811,139.300709,93.535101,149.198644,93.464409,149.399478
3466,273.592610,140.615689,294.172545,150.647972,296.203048,150.832973
3467,159.502846,139.056217,168.564844,148.959791,169.545129,149.113006
3468,106.306526,138.694087,114.808831,148.596217,112.877276,148.744617
3469,75.483923,138.804756,78.449426,148.759613,77.632143,148.915245
3470,208.383758,139.783104,226.559462,149.833835,225.321362,149.991902
3471,115.465409,138.364029,121.965667,148.275267,122.316154,148.433223
3472,50.693105,138.510774,53.404231,148.457501,53.758682,148.621978
3473,96.062572,139.813325,101.446065,149.897301,102.114023,150.055875
3474,106.924292,139.584854,112.823531,149.668453,114.185253,149.819607
3475,110.527752,139.153354,120.092745,149.220861,119.964678,149.362033
3476,280.858834,139.344988,304.377317,149.404361,304.536663,149.554193
3477,114.109877,138.474199,123.169817,148.462993,122.333532,148.628256
3478,48.259617,138.041365,50.974219,147.981933,51.285165,148.167900
3479,147.563617,138.888196,159.670562,148.903019,159.799014,149.096242
3480,97.135217,138.697819,102.433684,148.679000,102.142983,148.890381
3481,124.907264,138.677487,131.650889,148.677249,131.013454,148.886975
3482,61.538122,138.903260,64.405990,148.957121,64.064323,149.183741
3483,219.934344,139.772193,235.633056,149.948264,237.615593,150.171665
3484,233.102779,138.756796,252.450715,148.865830,251.592894,149.077744
3485,117.976390,137.984995,124.257540,148.016516,124.400918,148.228098
3486,171.997466,137.329551,182.876319,147.322427,184.628303,147.534168
3487,151.469280,136.425563,159.482510,146.341825,160.668320,146.552825
3488,138.302193,137.210928,147.253907,147.235547,146.228906,147.453134
3489,118.060350,136.911109,125.575656,146.944108,125.440065,147.166929
3490,163.176630,136.888597,174.590378,146.924450,175.635540,147.143004
3491,180.506802,137.061137,197.132099,147.145317,197.137245,147.373394
3492,129.488391,136.559506,140.792708,146.567101,140.573668,146.779640
3493,85.515744,136.627736,88.582804,146.640557,89.154911,146.857653
3494,139.155415,136.869311,149.815170,146.914302,149.990043,147.135344
3495,141.939845,136.825653,151.423107,146.872680,151.574381,147.084704
3496,65.371647,136.290812,66.803498,146.291202,66.717244,146.517683
3497,113.131140,136.910026,121.385908,147.013663,122.524219,147.240977
3498,113.448352,137.122540,120.422235,147.235383,120.391143,147.471214
3499,142.819496,137.415135,154.593361,147.577635,155.160070,147.820533
3500,184.615958,137.480424,199.832551,147.642120,201.168521,147.878398
3501,87.463677,136.916307,90.473480,147.010154,91.380527,147.236678
3502,229.674356,138.020089,247.690633,148.241165,249.264918,148.469072
3503,195.376052,137.201765,209.118999,147.356991,208.303742,147.568230
3504,110.991512,137.110907,118.719164,147.263320,119.284753,147.480195
3505,69.067922,136.890951,72.436968,146.992191,72.391496,147.214534
3506,113.287085,137.463060,121.195187,147.610407,120.645650,147.838777
3507,198.252349,137.992516,215.872875,148.187380,216.344354,148.421552
3508,208.886138,137.829532,228.618470,148.009151,228.716294,148.231181
3509,119.719863,137.402406,129.693913,147.505858,130.499824,147.726839
3510,174.050542,138.400446,187.882461,148.565904,187.285631,148.784509
3511,204.702583,138.112223,220.970451,148.263627,220.476502,148.485390
3512,196.253051,137.325547,210.272813,147.416169,212.808018,147.654319
3513,126.190563,136.814559,135.987678,146.862864,136.653702,147.064169
3514,142.693564,137.234833,152.760305,147.323244,153.481107,147.502497
3515,174.277592,137.148282,185.838564,147.237632,186.150080,147.417808
3516,165.934603,137.007891,178.980246,147.096784,177.922443,147.287663
3517,149.120602,136.915692,161.073934,146.989635,160.864815,147.197930
3518,113.309341,137.288796,120.077292,147.402350,121.598830,147.615137
3519,164.130925,137.700862,178.628342,147.875855,177.831658,148.083152
3520,162.253816,137.882339,175.117174,148.082769,175.502424,148.289206
3521,174.226410,138.112822,186.015234,148.305970,187.265559,148.507166
3522,196.509841,137.633081,213.443198,147.803110,212.857685,147.983056
3523,156.454199,137.004186,166.755592,147.088879,167.256467,147.270059
3524,90.812958,137.322413,96.315151,147.453153,96.034103,147.647097
3525,103.724879,138.745169,110.862647,149.038174,110.110115,149.236323
3526,125.017055,139.624217,133.252574,149.981178,133.425570,150.174365
3527,66.150797,140.104432,69.595094,150.526035,69.670131,150.722630
3528,156.207759,140.582823,169.845288,151.051977,169.916735,151.244453
3529,70.821798,139.953338,74.483513,150.328244,74.442214,150.536128
3530,157.443198,140.461588,167.313997,150.894933,167.503167,151.111785
3531,157.648685,140.507109,168.584273,150.962008,170.210680,151.185484
3532,223.134478,139.504072,240.261575,149.877748,239.772507,150.090375
3533,129.479155,138.962519,137.817107,149.315019,138.761055,149.530332
3534,184.632318,138.555164,201.135614,148.893107,201.385627,149.100902
3535,43.584093,138.139258,44.294256,148.422052,44.170686,148.621860
3536,118.144234,139.373238,122.743473,149.795614,123.339021,149.986276
3537,196.038607,139.799559,209.887116,150.312954,210.901607,150.505552
3538,92.628301,139.253577,98.461151,149.744992,97.818947,149.928958
3539,156.114599,139.267223,166.838630,149.792107,166.669843,149.983590
3540,148.813635,139.826228,157.945707,150.451093,158.791912,150.654571
3541,187.574730,139.913171,202.903375,150.575877,203.905166,150.772787
3542,69.212573,140.328441,71.833554,151.048404,71.749641,151.234515
3543,181.659319,140.426195,196.128831,151.174310,195.695235,151.359293
3544,129.997467,140.127943,140.422490,150.828114,139.835456,151.028022
3545,91.163012,140.643801,96.738516,151.397772,95.775192,151.606845
3546,120.902760,142.686702,129.238332,153.663365,129.221601,153.875041
3547,184.712679,143.057053,197.295461,154.051452,198.977245,154.280014
3548,139.183843,141.914483,149.462022,152.834506,150.010143,153.052581
3549,67.131494,141.445864,71.301984,152.333376,71.061313,152.548292
3550,189.558332,142.953711,204.394835,153.995264,205.369250,154.209034
3551,74.066548,142.245003,77.089379,153.213604,77.974871,153.418089
3552,57.440337,142.775561,60.709723,153.786669,60.892901,153.985762
3553,160.489619,143.337405,173.117320,154.372544,172.398952,154.569831
3554,102.921385,143.677292,108.188389,154.758586,107.259300,154.968277
3555,219.130448,143.819850,236.491987,154.938391,236.620774,155.156860
3556,161.520400,143.049969,173.101633,154.086051,172.815642,154.318040
3557,173.446240,143.161024,188.427031,154.209227,187.415706,154.430387
3558,126.031451,143.750605,132.869869,154.809399,131.922731,155.037533
3559,139.734897,143.940174,147.887784,155.051792,148.142031,155.284236
3560,148.344661,143.841322,160.486698,155.011089,160.139031,155.238829
3561,121.666582,143.669733,130.358758,154.808582,130.998577,155.049001
3562,129.230294,143.789231,136.947481,154.957657,138.178307,155.197051
3563,77.055355,143.802511,81.915084,154.984293,82.446451,155.208764
3564,148.310007,144.137845,159.885317,155.338847,160.272625,155.555383
3565,220.533787,143.357778,238.467854,154.489483,236.813889,154.710641
3566,117.645380,142.989197,125.354480,154.054945,124.206363,154.305178
3567,123.289836,142.676776,132.207429,153.733089,132.706259,153.995526
