seed,scenario_id,Regular_cum_reward,GA-guided_cum_reward,diff_GA_minus_Regular
1,10yr_0060m_h230,31.384073,31.526822,0.142749
1,10yr_0060m_h232,31.635804,31.675583,0.039779
1,10yr_0060m_h233,31.485252,31.708012,0.222760
1,10yr_0060m_h234,31.616580,31.746527,0.129947
1,10yr_0060m_h235,31.449095,31.492034,0.042938
1,10yr_0060m_h238,31.413402,31.584226,0.170823
1,10yr_0060m_h239,31.698234,31.824892,0.126658
1,10yr_0060m_h241,31.523184,31.657269,0.134085
1,10yr_0060m_h243,31.487154,31.635564,0.148410
1,10yr_0060m_h244,31.256620,31.499931,0.243311
1,10yr_0060m_h245,31.361952,31.487233,0.125281
1,10yr_0120m_h248,46.505342,47.997586,1.492244
1,10yr_0120m_h249,47.057492,48.212964,1.155473
1,10yr_0120m_h254,46.445537,47.965289,1.519753
1,10yr_0120m_h256,46.882691,47.994867,1.112176
1,10yr_0120m_h259,46.813429,48.042158,1.228729
1,10yr_0120m_h261,46.818093,48.225195,1.407102
1,10yr_0120m_h262,46.851991,48.058327,1.206336
1,10yr_0120m_h265,46.892277,48.126266,1.233989
1,10yr_0120m_h267,46.828338,48.013027,1.184689
1,10yr_0120m_h268,46.574537,48.083419,1.508882
1,10yr_0120m_h270,47.262687,48.044063,0.781377
1,10yr_0120m_h273,46.739594,48.012510,1.272915
1,10yr_0120m_h280,47.437710,48.233995,0.796285
1,10yr_0120m_h281,47.792475,48.284169,0.491694
1,10yr_0120m_h282,47.569827,48.386415,0.816588
1,10yr_0120m_h285,47.297427,48.223369,0.925942
1,10yr_0120m_h286,46.869587,48.051185,1.181599
1,10yr_0120m_h291,47.314597,48.392213,1.077616
1,10yr_0120m_h295,47.363071,48.319503,0.956432
1,10yr_0120m_h296,47.575015,48.152412,0.577397
1,10yr_0120m_h297,47.153735,48.082649,0.928914
1,10yr_0120m_h302,47.519425,48.260213,0.740787
1,10yr_0120m_h303,47.174635,48.187778,1.013143
1,10yr_0120m_h306,47.493836,48.363193,0.869357
1,10yr_0120m_h307,47.492401,48.399647,0.907246
1,10yr_0120m_h311,47.680499,48.335103,0.654604
1,10yr_0120m_h312,47.576238,48.319046,0.742808
1,10yr_0120m_h313,47.515722,48.146192,0.630470
1,10yr_0120m_h315,46.763273,48.160256,1.396982
1,10yr_0120m_h316,47.593581,48.252490,0.658908
1,10yr_0120m_h318,47.441761,48.180802,0.739040
1,10yr_0120m_h324,47.013232,48.162193,1.148961
1,10yr_0120m_h325,47.630448,48.198201,0.567753
1,10yr_0120m_h328,47.588879,48.292012,0.703133
1,10yr_0120m_h330,47.337297,48.252123,0.914825
1,10yr_0120m_h332,47.490292,48.327254,0.836962
1,10yr_0120m_h335,47.668778,48.186755,0.517977
1,10yr_0120m_h340,47.489408,48.359144,0.869737
1,10yr_0120m_h341,47.612127,48.054935,0.442808
1,10yr_0120m_h344,47.349207,48.072235,0.723028
1,10yr_0120m_h345,47.314731,48.013698,0.698967
1,10yr_0120m_h347,47.353835,48.145064,0.791228
1,10yr_0120m_h349,47.323726,48.086185,0.762459
1,10yr_0120m_h357,47.568770,48.266408,0.697638
1,10yr_0120m_h358,47.582185,48.219148,0.636963
1,10yr_0120m_h359,47.545549,47.981909,0.436360
1,10yr_0120m_h361,47.812712,48.273816,0.461104
1,10yr_0120m_h362,47.523727,48.161314,0.637587
1,10yr_0120m_h363,47.380403,48.010741,0.630339
1,10yr_0120m_h364,47.612127,48.054935,0.442808
1,10yr_0180m_h373,62.679205,63.652845,0.973640
1,10yr_0180m_h378,62.588688,63.410010,0.821322
1,10yr_0180m_h379,62.803996,63.805358,1.001362
1,10yr_0180m_h381,62.642091,63.880905,1.238814
1,10yr_0180m_h383,62.790268,63.638538,0.848270
1,10yr_0180m_h384,62.541747,63.834343,1.292596
1,10yr_0180m_h385,62.919929,63.612447,0.692518
1,10yr_0180m_h389,62.662484,63.963992,1.301508
1,10yr_0180m_h393,62.963789,63.983268,1.019478
1,10yr_0180m_h395,62.729523,63.902792,1.173269
1,10yr_0180m_h396,62.555752,63.835520,1.279769
1,10yr_0180m_h399,62.518503,63.644167,1.125663
1,10yr_0180m_h402,62.824450,63.986120,1.161670
1,10yr_0180m_h403,63.053723,64.117352,1.063630
1,10yr_0180m_h407,63.338532,64.147100,0.808568
1,10yr_0180m_h415,63.680370,64.065140,0.384770
1,10yr_0180m_h417,63.556410,64.149737,0.593327
1,10yr_0180m_h423,63.335144,64.184475,0.849331
1,10yr_0180m_h424,63.500375,64.416198,0.915822
1,10yr_0180m_h426,63.582488,64.216429,0.633941
1,10yr_0180m_h427,63.226265,64.111439,0.885174
1,10yr_0180m_h428,63.264089,63.979963,0.715875
1,10yr_0180m_h429,63.338512,64.140126,0.801614
1,10yr_0180m_h431,63.591550,64.208260,0.616710
1,10yr_0180m_h433,63.053723,64.117352,1.063630
1,10yr_0180m_h434,63.891220,63.941443,0.050222
1,10yr_0180m_h440,64.143018,64.215156,0.072138
1,10yr_0180m_h441,64.038239,63.916927,-0.121312
1,10yr_0180m_h442,63.847201,63.871785,0.024584
1,10yr_0180m_h454,63.939186,63.805372,-0.133815
1,10yr_0180m_h455,63.854900,63.910212,0.055312
1,10yr_0180m_h456,63.972970,63.715207,-0.257763
1,10yr_0180m_h458,63.824219,63.932516,0.108297
1,10yr_0180m_h465,63.462078,64.375711,0.913633
1,10yr_0180m_h471,63.441614,64.142701,0.701087
1,10yr_0180m_h472,63.388761,64.089836,0.701075
1,10yr_0180m_h475,63.369912,63.997843,0.627932
1,10yr_0180m_h476,63.366185,64.174625,0.808440
1,10yr_0180m_h478,63.449240,64.148180,0.698940
1,10yr_0180m_h480,63.422010,64.271685,0.849675
1,10yr_0180m_h482,63.462078,64.375711,0.913633
1,10yr_0180m_h483,63.587513,64.187395,0.599882
1,10yr_0180m_h484,63.532653,64.179127,0.646474
1,10yr_0180m_h485,63.523594,64.268460,0.744866
1,10yr_0180m_h486,63.512119,64.157352,0.645233
1,10yr_0180m_h487,63.456156,64.115138,0.658983
1,10yr_0180m_h491,63.458362,63.989121,0.530759
1,10yr_0180m_h492,63.399916,64.129376,0.729460
1,10yr_0180m_h493,63.517138,64.050344,0.533206
1,10yr_0180m_h494,63.450926,64.026599,0.575673
1,10yr_0240m_h496,78.489558,79.724904,1.235346
1,10yr_0240m_h497,78.291977,79.089287,0.797310
1,10yr_0240m_h501,78.637356,79.372121,0.734765
1,10yr_0240m_h502,78.171756,79.284449,1.112693
1,10yr_0240m_h507,78.301929,79.262543,0.960614
1,10yr_0240m_h509,78.290335,79.379511,1.089177
1,10yr_0240m_h510,78.692038,79.183731,0.491693
1,10yr_0240m_h512,78.471889,79.304798,0.832909
1,10yr_0240m_h513,78.999813,79.246677,0.246864
1,10yr_0240m_h515,78.902625,79.585102,0.682477
1,10yr_0240m_h516,78.610576,79.519904,0.909327
1,10yr_0240m_h522,78.583027,79.267099,0.684073
1,10yr_0240m_h528,79.339339,80.089699,0.750360
1,10yr_0240m_h529,79.233300,79.942292,0.708991
1,10yr_0240m_h530,79.278644,80.031572,0.752927
1,10yr_0240m_h531,79.154395,79.881610,0.727215
1,10yr_0240m_h532,78.944130,79.772980,0.828850
1,10yr_0240m_h534,78.870148,79.966691,1.096543
1,10yr_0240m_h538,79.191839,80.112595,0.920755
1,10yr_0240m_h539,78.834376,79.891988,1.057612
1,10yr_0240m_h550,79.153605,80.013322,0.859717
1,10yr_0240m_h552,79.049949,79.714741,0.664792
1,10yr_0240m_h558,79.357485,79.650543,0.293058
1,10yr_0240m_h560,78.960505,79.434110,0.473605
1,10yr_0240m_h563,78.927792,79.427249,0.499457
1,10yr_0240m_h565,79.166778,79.229768,0.062990
1,10yr_0240m_h566,79.083132,79.425169,0.342037
1,10yr_0240m_h573,79.239587,79.462199,0.222612
1,10yr_0240m_h574,79.026907,79.440585,0.413678
1,10yr_0240m_h577,78.994037,79.534396,0.540359
1,10yr_0240m_h579,79.317480,79.617555,0.300075
1,10yr_0240m_h580,79.181495,79.486168,0.304673
1,10yr_0240m_h581,79.022246,79.506761,0.484515
1,10yr_0240m_h583,79.200538,79.555357,0.354819
1,10yr_0240m_h586,79.148874,79.221430,0.072556
1,10yr_0240m_h587,79.120059,79.553756,0.433697
1,10yr_0240m_h591,79.168176,79.584053,0.415876
1,10yr_0240m_h592,79.468654,79.888601,0.419947
1,10yr_0240m_h597,79.333391,79.704905,0.371514
1,10yr_0240m_h598,79.334960,79.877809,0.542849
1,10yr_0240m_h599,79.369067,79.908879,0.539812
1,10yr_0240m_h600,79.812268,79.547744,-0.264523
1,10yr_0240m_h601,79.612893,79.685298,0.072406
1,10yr_0240m_h602,79.338535,79.768256,0.429720
1,10yr_0240m_h603,79.736608,79.796976,0.060369
1,10yr_0240m_h606,79.179258,79.649263,0.470004
1,10yr_0240m_h614,79.758520,79.727897,-0.030623
1,10yr_0240m_h615,79.254284,79.767118,0.512834
1,10yr_0240m_h618,79.253706,79.664715,0.411009
1,10yr_0240m_h619,79.709987,79.772081,0.062093
1,10yr_0360m_h620,105.910736,108.784230,2.873494
1,10yr_0360m_h624,107.005516,109.306047,2.300531
1,10yr_0360m_h625,105.777921,109.941856,4.163934
1,10yr_0360m_h628,106.115934,110.009006,3.893072
1,10yr_0360m_h633,106.576700,109.062749,2.486049
1,10yr_0360m_h634,106.575567,109.144013,2.568446
1,10yr_0360m_h635,106.495375,109.260596,2.765220
1,10yr_0360m_h636,105.935315,109.253036,3.317721
1,10yr_0360m_h642,106.652534,109.222948,2.570414
1,10yr_0360m_h644,105.797967,109.340660,3.542693
1,10yr_0360m_h645,106.397902,110.136364,3.738463
1,10yr_0360m_h652,108.146310,110.928593,2.782283
1,10yr_0360m_h657,108.182727,110.771554,2.588828
1,10yr_0360m_h658,107.542135,110.324200,2.782065
1,10yr_0360m_h659,107.578380,110.482482,2.904102
1,10yr_0360m_h660,107.030703,110.611758,3.581055
1,10yr_0360m_h661,108.066239,110.720438,2.654199
1,10yr_0360m_h662,107.244504,110.709195,3.464692
1,10yr_0360m_h664,107.873721,110.588553,2.714833
1,10yr_0360m_h666,107.108758,110.409444,3.300685
1,10yr_0360m_h668,108.248578,110.495422,2.246844
1,10yr_0360m_h669,107.441556,109.979769,2.538213
1,10yr_0360m_h671,107.339754,110.800423,3.460669
1,10yr_0360m_h672,108.281483,110.667351,2.385868
1,10yr_0360m_h673,107.257159,110.292288,3.035129
1,10yr_0360m_h675,107.877694,110.769029,2.891335
1,10yr_0360m_h684,109.749437,109.892641,0.143204
1,10yr_0360m_h685,109.815218,110.372070,0.556852
1,10yr_0360m_h686,109.898259,110.540705,0.642446
1,10yr_0360m_h688,109.763449,110.202856,0.439407
1,10yr_0360m_h690,109.927423,110.290255,0.362831
1,10yr_0360m_h693,109.803777,110.531254,0.727477
1,10yr_0360m_h696,109.981824,110.253608,0.271784
1,10yr_0360m_h697,110.123293,110.127259,0.003965
1,10yr_0360m_h699,109.497014,110.400950,0.903936
1,10yr_0360m_h704,109.901834,110.299134,0.397300
1,10yr_0360m_h705,109.676566,110.502933,0.826368
1,10yr_0360m_h707,110.135060,110.564567,0.429506
1,10yr_0360m_h710,109.852058,110.473474,0.621416
1,10yr_0360m_h712,109.713218,110.483138,0.769920
1,10yr_0360m_h713,110.772776,110.767953,-0.004823
1,10yr_0360m_h714,110.841243,110.649536,-0.191706
1,10yr_0360m_h717,110.710561,110.481867,-0.228694
1,10yr_0360m_h719,110.803964,110.307813,-0.496151
1,10yr_0360m_h720,110.772776,110.767953,-0.004823
1,10yr_0360m_h725,110.916939,110.545605,-0.371334
1,10yr_0360m_h729,110.817922,110.715583,-0.102339
1,10yr_0360m_h735,110.656027,110.715262,0.059235
1,10yr_0360m_h736,110.716673,110.591419,-0.125254
1,10yr_0360m_h740,110.824503,110.485765,-0.338737
1,10yr_0540m_h746,153.725259,154.715784,0.990525
1,10yr_0540m_h751,153.949105,154.518427,0.569322
1,10yr_0540m_h752,153.870980,154.778840,0.907860
1,10yr_0540m_h753,154.023153,155.385792,1.362639
1,10yr_0540m_h754,153.914699,154.384658,0.469960
1,10yr_0540m_h761,153.845373,154.708218,0.862845
1,10yr_0540m_h763,153.860257,154.711799,0.851542
1,10yr_0540m_h764,153.579648,154.541469,0.961821
1,10yr_0540m_h770,153.663661,154.624384,0.960723
1,10yr_0540m_h771,153.784023,154.799929,1.015906
1,10yr_0540m_h773,153.809758,154.496991,0.687233
1,10yr_0540m_h774,153.879000,154.651463,0.772463
1,10yr_0540m_h775,154.052981,155.445045,1.392065
1,10yr_0540m_h777,153.744355,155.606965,1.862610
1,10yr_0540m_h778,153.811745,155.538015,1.726269
1,10yr_0540m_h779,154.261710,154.723252,0.461543
1,10yr_0540m_h780,154.038909,155.618418,1.579509
1,10yr_0540m_h784,154.213766,155.602748,1.388982
1,10yr_0540m_h786,154.380527,155.261733,0.881206
1,10yr_0540m_h793,154.052981,155.445045,1.392065
1,10yr_0540m_h796,154.122972,155.610915,1.487943
1,10yr_0540m_h797,154.064521,155.611492,1.546971
1,10yr_0540m_h800,153.926966,154.878922,0.951956
1,10yr_0540m_h801,153.907002,155.366920,1.459918
1,10yr_0540m_h803,154.473759,155.300984,0.827225
1,10yr_0540m_h804,153.951142,155.074390,1.123248
1,10yr_0540m_h806,153.513398,155.137272,1.623874
1,10yr_0540m_h810,153.534370,155.539965,2.005595
1,10yr_0540m_h813,153.653246,155.285557,1.632312
1,10yr_0540m_h817,153.720699,155.180579,1.459880
1,10yr_0540m_h818,154.069204,155.352890,1.283686
1,10yr_0540m_h824,153.519974,155.309014,1.789040
1,10yr_0540m_h825,154.079917,155.380381,1.300465
1,10yr_0540m_h830,153.531860,155.351322,1.819462
1,10yr_0540m_h832,153.748374,155.458398,1.710025
1,10yr_0540m_h835,153.867442,155.294867,1.427425
1,10yr_0540m_h837,153.719639,155.352919,1.633280
1,10yr_0540m_h839,154.217500,155.196079,0.978578
1,10yr_0540m_h840,153.047145,155.209668,2.162524
1,10yr_0540m_h842,153.494298,155.340528,1.846230
1,10yr_0540m_h843,154.970722,155.400411,0.429689
1,10yr_0540m_h846,154.728171,155.127094,0.398923
1,10yr_0540m_h850,153.783270,155.284801,1.501531
1,10yr_0540m_h851,154.559609,154.959991,0.400382
1,10yr_0540m_h854,154.284036,154.882083,0.598047
1,10yr_0540m_h855,154.090618,155.150933,1.060315
1,10yr_0540m_h856,154.360515,155.216682,0.856167
1,10yr_0540m_h857,154.112590,154.931014,0.818424
1,10yr_0540m_h858,155.292433,155.462607,0.170174
1,10yr_0540m_h860,154.499691,155.314991,0.815300
1,10yr_0720m_h869,199.350846,198.420233,-0.930613
1,10yr_0720m_h871,199.670541,198.802807,-0.867735
1,10yr_0720m_h873,199.022451,198.605247,-0.417204
1,10yr_0720m_h876,199.151260,199.439951,0.288691
1,10yr_0720m_h877,199.586430,198.669514,-0.916916
1,10yr_0720m_h881,199.158068,198.606801,-0.551267
1,10yr_0720m_h882,199.619710,198.998918,-0.620792
1,10yr_0720m_h883,199.344954,198.990380,-0.354573
1,10yr_0720m_h888,199.677199,198.815510,-0.861689
1,10yr_0720m_h889,199.373501,198.816678,-0.556824
1,10yr_0720m_h893,198.924681,198.576407,-0.348274
1,10yr_0720m_h899,199.369985,199.018918,-0.351067
1,10yr_0720m_h900,199.410345,200.055291,0.644947
1,10yr_0720m_h906,199.319510,199.124267,-0.195243
1,10yr_0720m_h907,199.292472,199.990324,0.697852
1,10yr_0720m_h911,199.369985,199.018918,-0.351067
1,10yr_0720m_h912,199.428532,199.834928,0.406396
1,10yr_0720m_h915,199.453505,199.950285,0.496780
1,10yr_0720m_h916,199.444107,200.222144,0.778037
1,10yr_0720m_h918,198.885602,200.082330,1.196728
1,10yr_0720m_h921,199.447627,200.070561,0.622934
1,10yr_0720m_h922,199.614542,200.140679,0.526137
1,10yr_0720m_h923,199.345666,199.074231,-0.271435
1,10yr_0720m_h927,199.467087,199.900657,0.433571
1,10yr_0720m_h930,199.918293,200.237725,0.319432
1,10yr_0720m_h932,199.751042,200.142259,0.391216
1,10yr_0720m_h936,199.862741,200.283920,0.421179
1,10yr_0720m_h940,199.510012,200.267925,0.757913
1,10yr_0720m_h941,199.405680,199.879955,0.474275
1,10yr_0720m_h942,199.467995,200.210597,0.742602
1,10yr_0720m_h943,199.591850,200.149975,0.558126
1,10yr_0720m_h944,199.776088,200.401547,0.625458
1,10yr_0720m_h945,199.524271,200.006925,0.482654
1,10yr_0720m_h948,199.326729,200.035458,0.708728
1,10yr_0720m_h954,199.772582,199.937323,0.164741
1,10yr_0720m_h955,199.412982,200.002358,0.589377
1,10yr_0720m_h956,199.780489,200.116574,0.336084
1,10yr_0720m_h957,199.460319,199.781850,0.321531
1,10yr_0720m_h959,199.448832,200.089970,0.641138
1,10yr_0720m_h961,200.075741,199.481605,-0.594135
1,10yr_0720m_h963,199.463701,199.850703,0.387002
1,10yr_0720m_h966,199.881085,199.710269,-0.170816
1,10yr_0720m_h967,199.547690,199.584505,0.036814
1,10yr_0720m_h972,199.833991,199.481507,-0.352484
1,10yr_0720m_h976,199.638498,199.774646,0.136148
1,10yr_0720m_h977,199.758080,199.534952,-0.223128
1,10yr_0720m_h982,199.939090,199.388311,-0.550780
1,10yr_0720m_h985,199.824859,199.053895,-0.770964
1,10yr_0720m_h987,199.550667,199.537592,-0.013074
1,10yr_0720m_h990,200.075741,199.481605,-0.594135
1,10yr_1080m_h1001,288.722979,288.401828,-0.321151
1,10yr_1080m_h1005,288.759231,288.926253,0.167022
1,10yr_1080m_h1006,288.734553,288.283727,-0.450826
1,10yr_1080m_h1012,288.905418,288.845818,-0.059600
1,10yr_1080m_h1013,288.859758,288.746610,-0.113147
1,10yr_1080m_h1015,288.758030,288.718303,-0.039727
1,10yr_1080m_h1016,288.836723,288.870625,0.033902
1,10yr_1080m_h1022,288.765530,289.071526,0.305996
1,10yr_1080m_h1023,289.085895,289.229012,0.143117
1,10yr_1080m_h1024,289.560313,289.408639,-0.151674
1,10yr_1080m_h1027,289.730661,289.040422,-0.690239
1,10yr_1080m_h1029,289.015003,289.552729,0.537726
1,10yr_1080m_h1032,289.611743,289.234186,-0.377557
1,10yr_1080m_h1034,289.263325,289.811963,0.548638
1,10yr_1080m_h1035,289.191723,288.927478,-0.264245
1,10yr_1080m_h1036,289.795289,289.054959,-0.740329
1,10yr_1080m_h1037,289.152924,288.934587,-0.218337
1,10yr_1080m_h1038,289.160928,289.132875,-0.028053
1,10yr_1080m_h1039,289.689832,288.738101,-0.951730
1,10yr_1080m_h1040,288.994721,288.973132,-0.021589
1,10yr_1080m_h1045,289.081428,288.944697,-0.136731
1,10yr_1080m_h1046,289.182495,289.387718,0.205224
1,10yr_1080m_h1058,289.519827,289.344617,-0.175209
1,10yr_1080m_h1060,288.474659,288.904038,0.429380
1,10yr_1080m_h1061,288.400327,289.033515,0.633187
1,10yr_1080m_h1062,288.531021,288.918169,0.387149
1,10yr_1080m_h1067,289.474643,288.312748,-1.161895
1,10yr_1080m_h1068,288.538671,289.109994,0.571323
1,10yr_1080m_h1070,288.330478,288.855653,0.525175
1,10yr_1080m_h1073,288.550356,289.117391,0.567035
1,10yr_1080m_h1075,287.761924,289.271546,1.509622
1,10yr_1080m_h1076,288.206809,288.514335,0.307526
1,10yr_1080m_h1086,288.979378,288.213215,-0.766163
1,10yr_1080m_h1088,289.651214,288.277065,-1.374149
1,10yr_1080m_h1089,289.030794,288.267537,-0.763257
1,10yr_1080m_h1092,289.488405,288.088662,-1.399742
1,10yr_1080m_h1093,288.974421,288.121361,-0.853061
1,10yr_1080m_h1094,288.990401,288.060071,-0.930330
1,10yr_1080m_h1095,289.011954,287.746864,-1.265091
1,10yr_1080m_h1096,289.326961,287.982714,-1.344247
1,10yr_1080m_h1097,289.020917,288.094762,-0.926155
1,10yr_1080m_h1102,288.915690,288.064355,-0.851335
1,10yr_1080m_h1106,288.969356,287.415779,-1.553577
1,10yr_1080m_h1108,289.031346,288.086404,-0.944942
1,10yr_1080m_h1109,289.067507,287.872573,-1.194933
1,10yr_1080m_h1110,288.942065,288.420962,-0.521104
1,10yr_1080m_h1114,289.076924,287.941482,-1.135442
1,10yr_1080m_h1115,289.641483,288.130705,-1.510778
1,10yr_1080m_h992,288.859758,288.746610,-0.113147
1,10yr_1080m_h993,288.757669,288.353778,-0.403891
1,10yr_1440m_h1118,379.519518,378.591860,-0.927658
1,10yr_1440m_h1119,379.073026,378.425599,-0.647427
1,10yr_1440m_h1121,379.455675,377.679213,-1.776462
1,10yr_1440m_h1123,378.750213,378.616395,-0.133819
1,10yr_1440m_h1125,379.585655,378.518667,-1.066989
1,10yr_1440m_h1126,379.125013,378.367658,-0.757355
1,10yr_1440m_h1127,378.958626,378.451637,-0.506989
1,10yr_1440m_h1131,379.434207,377.626581,-1.807626
1,10yr_1440m_h1134,379.538242,378.164833,-1.373409
1,10yr_1440m_h1135,378.857385,378.113926,-0.743459
1,10yr_1440m_h1137,379.683344,378.185207,-1.498138
1,10yr_1440m_h1138,379.612046,378.060254,-1.551792
1,10yr_1440m_h1144,379.490853,378.368014,-1.122839
1,10yr_1440m_h1145,379.603167,377.751695,-1.851472
1,10yr_1440m_h1148,380.051520,379.342301,-0.709219
1,10yr_1440m_h1150,380.263484,379.078039,-1.185445
1,10yr_1440m_h1152,380.070177,378.670955,-1.399222
1,10yr_1440m_h1154,380.148038,379.300284,-0.847755
1,10yr_1440m_h1155,379.946182,378.438714,-1.507468
1,10yr_1440m_h1157,380.023400,378.746670,-1.276730
1,10yr_1440m_h1167,380.343468,378.236926,-2.106542
1,10yr_1440m_h1171,379.877830,378.804010,-1.073820
1,10yr_1440m_h1172,380.344107,379.473921,-0.870186
1,10yr_1440m_h1175,380.222799,378.992126,-1.230673
1,10yr_1440m_h1176,380.118931,379.677600,-0.441331
1,10yr_1440m_h1179,378.661155,377.559837,-1.101318
1,10yr_1440m_h1180,376.930195,378.589809,1.659614
1,10yr_1440m_h1182,378.457749,378.746055,0.288305
1,10yr_1440m_h1185,377.824575,378.221405,0.396831
1,10yr_1440m_h1188,378.483969,378.182435,-0.301533
1,10yr_1440m_h1189,378.879561,377.582088,-1.297473
1,10yr_1440m_h1191,378.546635,378.495036,-0.051599
1,10yr_1440m_h1192,378.359806,378.479490,0.119685
1,10yr_1440m_h1193,376.301602,378.954599,2.652996
1,10yr_1440m_h1198,378.199253,377.590369,-0.608884
1,10yr_1440m_h1199,376.690789,379.064562,2.373773
1,10yr_1440m_h1204,378.514042,378.763521,0.249479
1,10yr_1440m_h1205,378.613738,378.833188,0.219449
1,10yr_1440m_h1207,378.477788,377.431253,-1.046535
1,10yr_1440m_h1210,378.736945,377.672905,-1.064040
1,10yr_1440m_h1211,378.772067,377.408527,-1.363540
1,10yr_1440m_h1214,378.548029,377.100396,-1.447633
1,10yr_1440m_h1217,379.314045,377.098898,-2.215147
1,10yr_1440m_h1221,379.379888,377.967659,-1.412229
1,10yr_1440m_h1224,379.184558,377.753682,-1.430876
1,10yr_1440m_h1226,379.215167,377.354455,-1.860712
1,10yr_1440m_h1232,378.918332,377.846027,-1.072306
1,10yr_1440m_h1233,379.313301,377.042393,-2.270909
