episode,regular_reward_mean_5seed_raw,ga_guided_reward_mean_5seed_raw,regular_reward_mean_5seed_smoothed_roll100,ga_guided_reward_mean_5seed_smoothed_roll100
1632,147.980509,162.558898,139.414509,149.309928
1633,143.784314,153.042583,139.017940,148.822642
1634,168.917138,190.741426,138.200417,147.902762
1635,174.337645,194.668270,137.714224,147.268223
1636,125.081160,136.414189,137.424698,146.865775
1637,192.549032,212.321846,138.179608,147.713176
1638,118.797044,125.199576,138.090463,147.591420
1639,172.359815,192.842345,138.254261,147.798251
1640,78.270119,74.092527,137.672335,147.079144
1641,102.667164,107.504139,138.667110,148.258619
1642,161.607932,176.930561,138.972755,148.597350
1643,145.225830,153.919266,138.282551,147.779091
1644,183.704178,202.313119,137.960031,147.393614
1645,116.652308,125.720216,137.190604,146.463602
1646,149.089414,161.951896,136.759194,145.966924
1647,91.057419,95.089809,137.107780,146.317731
1648,72.219946,70.164401,138.157073,147.549156
1649,138.153437,145.269884,138.627773,148.046226
1650,182.692465,205.254464,138.590406,148.041183
1651,96.014033,99.365072,138.471399,147.816573
1652,162.645323,181.268764,138.518138,147.883787
1653,124.687163,129.585984,138.083174,147.306965
1654,91.980146,90.732544,139.097511,148.465728
1655,178.137687,196.982781,138.886510,148.257582
1656,75.144173,72.471845,138.497978,147.733849
1657,185.759909,206.424470,138.705186,147.986414
1658,132.411629,136.178214,137.998423,147.071875
1659,116.138541,123.530495,138.026998,147.164295
1660,128.071452,132.405707,138.611634,147.864727
1661,120.885206,124.714734,138.400149,147.599864
1662,127.204519,133.101805,139.429427,148.795854
1663,177.665239,197.051256,138.938380,148.238700
1664,94.725030,98.515296,138.318835,147.478549
1665,197.747213,216.925229,138.926513,148.126279
1666,165.738770,185.619999,137.989991,147.052357
1667,130.425323,137.852758,137.513034,146.419944
1668,155.831358,170.340721,137.405003,146.322467
1669,136.267247,149.990995,137.397242,146.258681
1670,110.636303,116.258906,137.158947,145.948663
1671,174.772291,193.466862,137.188638,145.972685
1672,134.510037,143.487765,136.972114,145.645927
1673,81.412063,81.839317,137.417489,146.157904
1674,104.213707,105.186062,137.415596,146.163377
1675,123.321252,133.264666,137.753635,146.642034
1676,101.112164,99.040269,138.512671,147.419718
1677,214.790592,237.392354,138.683866,147.692659
1678,175.231283,188.435036,137.258855,146.010905
1679,146.689156,155.129308,136.657323,145.347546
1680,131.622304,138.441338,136.893141,145.677970
1681,161.508910,172.506400,136.703774,145.428186
1682,117.383134,120.747622,136.697006,145.411138
1683,214.591382,237.355285,136.899240,145.630188
1684,88.101064,94.153396,136.016842,144.593578
1685,147.395731,158.828723,136.403738,144.967731
1686,131.928543,139.526099,136.957061,145.599156
1687,128.457949,131.872533,136.421360,144.969801
1688,106.890915,110.409231,136.131595,144.672088
1689,230.057352,253.909027,136.706548,145.283391
1690,176.000443,194.323439,136.263707,144.752117
1691,148.138073,158.193827,135.667092,144.020104
1692,113.148311,118.203030,135.870494,144.302027
1693,212.049376,229.966268,135.849213,144.288704
1694,170.019411,185.182047,134.635271,142.899182
1695,213.052951,237.138715,134.604360,142.867153
1696,136.158855,144.877535,133.709395,141.842543
1697,125.279504,134.607177,133.265636,141.345046
1698,126.229488,137.289427,133.302300,141.346791
1699,187.064055,205.876914,132.787988,140.694687
1700,188.195233,208.939571,132.334486,140.190626
1701,121.029285,125.641931,131.289100,138.959895
1702,135.506975,147.273036,130.852700,138.435058
1703,151.027265,160.893720,130.778675,138.315716
1704,150.273635,159.163896,130.583068,138.095997
1705,199.543779,220.775934,129.850235,137.251531
1706,105.130395,108.180211,129.366701,136.653373
1707,171.774053,189.279274,130.465450,137.936430
1708,72.534126,69.956137,130.341411,137.769211
1709,160.913109,176.229146,130.750914,138.264076
1710,61.363756,62.043832,130.647445,138.086096
1711,112.420357,119.988913,131.005284,138.439943
1712,105.833843,108.377275,131.424265,138.858350
1713,169.250364,188.165331,131.930041,139.461321
1714,111.984316,116.132356,131.076865,138.420787
1715,110.436407,116.964905,131.718920,139.146888
1716,145.208859,155.760659,132.625485,140.177644
1717,108.417212,114.241226,132.564374,140.053334
1718,103.264503,101.579812,132.454470,139.892635
1719,136.964319,146.728298,132.455338,139.949323
1720,133.267085,141.766887,133.403611,141.017936
1721,75.839194,73.271168,133.761193,141.390924
1722,205.303723,227.151720,134.920036,142.726883
1723,137.966282,140.380921,134.261715,141.924413
1724,96.255809,92.260087,134.301015,142.030999
1725,125.125974,134.142324,134.475621,142.300687
1726,133.251916,136.262587,134.601221,142.387948
1727,139.745030,147.778351,134.325645,142.098739
1728,165.416754,177.525402,134.996800,142.894714
1729,128.252978,132.242865,134.859237,142.735501
1730,176.059137,191.838879,134.786112,142.672422
1731,109.501761,114.089476,134.012246,141.778950
1732,108.323598,113.830296,134.157864,141.964885
1733,62.032042,61.054552,134.407132,142.204020
1734,120.297892,127.287614,134.782516,142.620552
1735,145.385041,154.423472,135.302165,143.222737
1736,200.572085,221.154249,135.617824,143.598913
1737,183.634624,200.146281,134.735534,142.593342
1738,135.176755,145.882640,133.883525,141.610721
1739,114.167252,120.931654,132.975430,140.559413
1740,177.747657,192.040021,132.819461,140.317675
1741,133.231657,141.377182,132.139552,139.501713
1742,92.587470,95.104684,131.733032,139.039437
1743,112.973903,115.371573,132.125071,139.493611
1744,106.761437,109.311948,132.326943,139.732034
1745,73.511327,76.052417,132.163748,139.563407
1746,183.948050,197.032545,133.318995,140.778897
1747,195.986705,218.232339,132.841958,140.276576
1748,119.289951,119.871397,131.956299,139.172438
1749,134.416734,144.765639,132.194251,139.479219
1750,170.791710,182.793429,132.432299,139.682793
1751,100.687965,106.086480,132.135708,139.371823
1752,119.148955,123.586508,131.836223,138.993373
1753,226.120839,245.462368,131.914093,139.107847
1754,70.880050,69.917905,131.912235,139.136671
1755,139.284486,144.609483,131.852938,139.056547
1756,95.864958,97.728337,131.621019,138.862205
1757,115.083576,114.970569,131.623330,138.846217
1758,135.269183,145.420208,131.559673,138.810595
1759,174.602111,193.573681,131.377665,138.571612
1760,106.922903,105.919407,130.305602,137.288135
1761,223.813098,244.313781,131.414697,138.601463
1762,78.099816,77.386402,130.112827,137.112907
1763,115.710716,121.036129,130.878634,138.030560
1764,155.492763,163.288299,131.172056,138.385214
1765,104.095061,109.533011,130.405671,137.527659
1766,118.043032,122.378722,130.380256,137.497486
1767,119.622297,128.105042,129.977421,137.055677
1768,155.055259,163.962153,130.026536,137.050046
1769,112.437747,118.989191,129.185647,136.104166
1770,113.605409,118.661137,129.317854,136.241482
1771,153.119826,160.791005,129.424020,136.344278
1772,179.047580,194.685498,129.359165,136.233528
1773,81.222715,82.386567,128.835537,135.598891
1774,138.017642,153.051829,129.615362,136.456997
1775,199.224865,211.033055,129.735365,136.477333
1776,118.231643,126.334362,128.887835,135.527523
1777,72.289518,69.216885,128.589348,135.145709
1778,115.078087,122.099149,129.208022,135.862531
1779,170.270883,188.171711,129.296949,135.979876
1780,112.685678,113.462953,129.708175,136.367728
1781,160.832068,170.801622,129.884214,136.552682
1782,137.606554,142.652604,130.360346,137.159811
1783,126.351538,133.694258,130.442199,137.290537
1784,126.790720,131.568735,131.138590,138.073122
1785,202.728008,221.971196,130.951196,137.822404
1786,78.358402,76.590605,129.682038,136.341925
1787,99.481489,102.101234,130.752782,137.523750
1788,164.386256,171.539579,130.278245,136.994781
1789,185.773224,200.781562,129.409889,136.061668
1790,116.338895,121.122209,129.718308,136.450149
1791,168.478318,186.386063,129.738849,136.508435
1792,111.020193,116.870739,129.540901,136.246979
1793,90.655166,91.014076,129.955508,136.670323
1794,166.928346,181.979120,129.965119,136.693280
1795,123.556456,134.677743,129.492222,136.143714
1796,91.782931,95.127871,129.061598,135.538776
1797,128.945911,134.781643,128.713211,135.141175
1798,74.798251,72.079074,129.419169,135.964851
1799,141.713912,155.470815,130.309040,136.989129
1800,83.656566,85.866403,129.620995,136.135874
1801,77.389295,73.158313,130.308585,136.860141
1802,128.104511,135.338812,130.780270,137.386844
1803,131.466573,138.921824,131.081234,137.730674
1804,76.990284,74.717251,131.431149,138.124854
1805,151.190465,160.960165,131.628132,138.389442
1806,215.005292,236.485931,131.261031,137.939548
1807,159.370109,172.557302,129.963114,136.428004
1808,113.484383,119.442710,130.323483,136.796030
1809,150.566299,158.431116,130.518151,137.057424
1810,97.147607,97.428535,130.950101,137.534649
1811,154.318492,161.829578,131.214020,137.843269
1812,156.411455,168.674425,130.504221,137.050430
1813,83.932676,84.111887,129.721910,136.104636
1814,176.189847,188.742443,129.654579,136.022113
1815,201.092921,220.040525,128.837558,135.106124
1816,139.097753,143.329686,127.586715,133.656151
1817,97.426843,98.171348,127.753270,133.867020
1818,103.351291,107.248524,128.665804,134.942014
1819,231.791573,253.589680,129.383759,135.730273
1820,169.025309,179.065612,128.817289,135.056743
1821,191.723532,206.867080,128.483409,134.671258
1822,139.471548,146.904799,128.315590,134.479456
1823,141.896325,151.039452,128.028993,134.112105
1824,113.716430,119.228919,128.438841,134.572275
1825,137.685918,142.868389,128.096252,134.146647
1826,105.694346,107.341696,128.284162,134.417673
1827,206.860544,227.375900,128.264065,134.372316
1828,151.660479,161.604098,127.381236,133.332104
1829,120.940493,125.934973,127.308238,133.210261
1830,98.672532,102.491651,126.660007,132.481744
1831,124.063475,132.682963,127.261024,133.111401
1832,133.250443,137.743846,126.796582,132.582781
1833,99.570453,102.707666,126.779933,132.556428
1834,172.262797,187.506126,126.991028,132.774548
1835,176.950972,192.041108,125.814366,131.426468
1836,112.343063,120.597163,125.249745,130.709660
1837,98.433676,101.884126,124.887463,130.216155
1838,44.367322,40.751878,125.498228,130.894051
1839,98.570356,96.757822,126.922025,132.464747
1840,109.756750,110.443882,127.491073,133.174619
1841,92.579633,95.149595,128.193076,133.989344
1842,131.791347,140.522066,128.868091,134.741829
1843,133.161067,139.213890,128.865603,134.668487
1844,90.442017,92.449152,128.277833,134.020834
1845,189.036035,197.601466,128.345435,134.050112
1846,136.244319,146.800467,128.291145,134.025207
1847,107.420815,107.818501,128.725809,134.458474
1848,143.085152,150.549560,128.947115,134.742943
1849,158.221543,165.123011,128.448843,134.210831
1850,141.132621,151.696374,128.951143,134.855445
1851,70.739433,68.241552,128.596040,134.424152
1852,126.935978,135.033830,129.825723,135.823563
1853,225.935033,248.344834,129.872393,135.822727
1854,64.950274,61.905433,128.967440,134.739534
1855,116.092646,125.175314,129.704935,135.578477
1856,96.096012,96.129557,129.576378,135.365383
1857,108.717867,111.408319,130.199703,136.050317
1858,117.068462,121.521988,130.782439,136.741769
1859,67.395782,65.225921,130.364590,136.239722
1860,217.832390,237.252213,130.815254,136.729974
1861,93.626063,95.458156,129.806781,135.593581
1862,154.680511,169.151716,130.083259,135.928296
1863,145.052944,156.501528,129.451266,135.155421
1864,78.854306,77.532790,129.133168,134.753394
1865,101.553530,106.515780,130.245564,136.053320
1866,77.759564,78.197807,129.914215,135.675829
1867,124.533789,127.541970,130.375386,136.211265
1868,70.966380,69.374121,130.604811,136.494437
1869,125.658370,132.720758,132.126530,138.237296
1870,124.222075,128.940766,132.454122,138.598668
1871,146.634330,149.716027,131.790793,137.853238
1872,126.684733,131.221762,131.666535,137.765253
1873,159.205214,168.197197,131.510883,137.623972
1874,150.017957,155.085367,132.364220,138.646776
1875,114.471817,116.052120,131.471300,137.670920
1876,88.382944,88.152903,131.384665,137.620515
1877,134.156936,140.899083,131.832785,138.103300
1878,123.970777,133.833686,132.453422,138.813438
1879,211.393480,226.956874,132.599093,138.954072
1880,130.289596,131.958406,131.857414,138.159256
1881,208.445241,231.514549,131.489131,137.786322
1882,145.791941,155.725145,130.237739,136.306315
1883,195.990645,211.952758,130.171138,136.179028
1884,108.051313,106.496934,129.678661,135.628537
1885,75.812122,73.923277,129.847222,135.844695
1886,185.432832,194.773164,130.600355,136.668504
1887,52.027848,49.204347,129.420340,135.361742
1888,77.550663,78.228270,129.619524,135.593335
1889,216.615051,239.629670,129.390519,135.317662
1890,118.392985,126.950798,129.191735,135.045531
1891,148.683545,160.240403,129.885591,135.807561
1892,152.480952,159.205144,128.912918,134.689982
1893,91.616200,93.309823,128.886193,134.656314
1894,119.638710,127.022553,129.238985,135.052906
1895,80.494037,74.183898,129.594879,135.397364
1896,56.944227,55.367793,130.324051,136.305945
1897,199.541733,217.149180,130.833620,136.850495
1898,163.785334,174.506891,129.714454,135.579447
1899,72.909398,70.145361,129.258994,135.051554
1900,152.415524,158.293052,130.085332,135.964503
1901,124.557826,125.828614,130.482690,136.392045
1902,158.200883,169.721855,130.824818,136.823332
1903,166.458062,178.339804,130.987448,136.958008
1904,96.688658,101.176059,130.181775,136.033046
1905,114.480347,115.970776,129.991787,135.787697
1906,85.213589,85.331523,130.820989,136.701916
1907,195.407020,209.359867,131.528404,137.451301
1908,132.951135,145.582096,130.956018,136.786909
1909,193.761357,206.153667,130.711169,136.486127
1910,123.539465,128.290523,130.223574,135.904817
1911,83.338564,82.545642,130.439035,136.104184
1912,78.180383,74.095098,130.417374,136.065613
1913,77.199535,75.859559,130.435459,136.095879
1914,94.487812,97.143569,131.175720,136.958189
1915,76.008644,75.043148,131.563100,137.326128
1916,155.753168,164.416613,132.254779,138.049910
1917,188.680274,205.670749,132.224114,138.012584
1918,175.146767,186.074396,131.984519,137.692340
1919,175.144653,186.236740,130.856574,136.417020
1920,135.637297,140.517102,130.807011,136.339494
1921,174.941634,187.686909,130.355939,135.809900
1922,110.811803,110.169705,130.098278,135.485707
1923,182.881092,197.056376,130.274940,135.701402
1924,79.457527,76.666140,129.688792,135.015600
1925,156.476915,169.970990,129.893323,135.246481
1926,103.684696,102.805972,130.380067,135.707597
1927,118.577641,123.354750,131.514716,136.999141
1928,144.360637,149.419771,131.508059,136.982582
1929,56.117455,53.083334,131.992216,137.539165
1930,158.774169,165.457291,132.782241,138.391797
1931,77.619344,79.820974,132.372171,137.965913
1932,131.585468,135.108587,132.797828,138.384334
1933,120.680034,124.519677,132.951134,138.518907
1934,54.596531,52.698098,132.923737,138.439209
1935,120.488869,120.360291,134.023363,139.639706
